N°,NIE,G1-LEG1,G1-LEG2,G1-LEG3,G1-LEG4,G1-LEG5,G1-LEG6,G2-LEG7,G2-LEG8,G2-LEG9,G2-LEG10,G2-LEG11,G2-LEG12,G3-LEG13,G3-LEG14,G3-LEG15,G3-LEG16,G3-LEG17,G3-LEG18,G4-LEG19,G4-LEG20,G4-LEG21,G4-LEG22,G4-LEG23,G4-LEG24
56501,20138532,C,B,D,A,C,B,B,C,A,B,A,A,B,A,B,C,D,D,B,D,B,B,D,C
56502,19898937,A,A,B,A,B,A,C,A,A,B,B,B,D,B,A,A,B,B,D,B,D,A,D,A
56503,19761122,C,C,A,D,D,B,A,D,A,D,A,A,D,B,C,A,B,B,A,B,A,C,C,A
56504,20220455,D,A,C,A,C,B,A,A,B,A,B,A,A,B,B,A,B,B,C,C,A,A,C,D
56505,20280038,C,A,B,A,B,B,A,B,B,A,D,C,B,B,B,A,A,C,C,B,B,C,B,B
56506,19761168,A,A,B,C,A,C,A,D,A,B,D,A,D,B,B,B,B,A,C,A,A,C,C,A
56507,19912808,A,C,C,A,C,A,D,C,C,B,A,A,C,B,B,B,A,A,C,A,A,A,B,B
56508,20138538,B,B,A,A,D,C,A,A,A,A,D,C,B,B,D,A,B,B,A,B,B,A,C,C
56509,20220460,C,A,C,B,C,C,C,B,A,B,C,D,B,A,C,C,C,B,B,B,B,C,C,B
56510,3982865,C,A,A,B,A,D,B,B,B,C,C,A,B,B,B,B,B,B,B,C,C,B,B,B
56511,19761205,C,A,C,C,C,C,C,D,A,D,A,C,D,A,A,A,A,A,C,D,A,C,C,C
56512,20138539,A,A,D,B,D,B,A,D,B,D,D,D,D,A,C,B,C,B,C,D,C,C,D,D
56513,19761139,D,D,A,C,B,C,B,A,B,C,B,C,C,D,A,D,D,D,A,D,B,B,A,B
56514,20138544,B,A,C,C,C,A,C,C,B,C,A,B,A,B,C,B,A,C,B,B,C,B,C,C
56515,20220462,D,C,A,D,D,B,A,B,B,D,D,A,D,B,B,B,B,B,D,A,D,C,C,B
56516,20108367,D,A,C,D,A,C,B,B,B,D,D,A,A,A,A,B,C,D,D,C,C,C,D,D
56517,20220463,C,A,C,A,A,B,A,A,A,D,C,B,D,B,B,B,B,A,A,B,C,C,D,D
56518,20138546,B,B,B,A,B,B,B,B,A,B,B,B,A,B,B,B,B,B,B,B,B,B,B,B
56519,20220466,C,B,C,C,A,B,B,B,A,B,A,A,B,B,B,A,B,B,C,B,B,A,B,A
56520,19916640,D,C,B,D,D,B,B,D,A,B,B,D,A,A,D,B,A,B,C,D,A,A,B,D
56521,20138548,B,A,B,D,A,A,B,D,B,D,A,C,D,C,A,A,A,D,B,C,B,A,D,A
56522,19761182,B,D,B,D,A,A,C,D,A,A,B,B,C,D,D,D,C,B,D,B,A,B,A,B
56523,19912790,A,A,A,A,B,A,B,B,A,A,A,A,A,A,A,A,B,A,A,A,B,B,A,B
56524,19761110,C,C,A,A,B,B,,C,,C,C,,,,,,,,,,,,,
56526,20102222,C,B,C,C,C,D,D,B,B,B,B,C,A,B,D,D,B,D,B,A,B,C,D,C
56527,20214858,D,C,B,C,A,B,A,D,B,D,D,A,D,C,D,D,B,B,D,D,A,D,C,D
56528,20214854,D,C,B,B,D,B,B,D,B,B,A,A,D,A,B,A,B,B,A,B,D,C,C,B
56529,20107446,A,B,A,B,C,A,D,A,A,D,A,A,C,C,C,A,A,A,C,B,C,A,B,B
56530,20395124,D,D,B,A,D,B,A,D,B,B,D,A,D,C,D,A,B,B,A,B,D,C,C,B
56531,20107454,D,B,C,D,A,D,D,B,B,B,D,A,A,C,A,C,B,B,D,A,A,D,A,A
56532,20322832,D,A,A,C,D,D,A,C,B,D,D,A,D,B,A,A,B,B,A,A,A,A,D,B
56533,20057965,D,B,A,A,C,D,D,A,C,D,D,D,D,C,A,A,A,C,,,,,C,
56534,20186769,D,C,D,D,C,D,C,B,B,B,C,A,D,C,D,A,A,A,B,B,A,D,C,D
56535,19944235,A,A,C,D,D,B,D,C,A,D,D,A,A,C,A,B,B,B,B,C,A,C,B,D
56536,20041608,D,C,B,A,D,A,D,D,C,B,A,B,D,B,A,C,C,B,D,B,B,D,C,A
56537,20172874,D,B,C,A,B,C,D,B,C,B,C,C,D,A,D,A,C,B,D,A,B,C,A,B
56538,19944350,D,C,C,A,D,D,A,B,B,A,D,A,A,B,A,C,B,A,A,B,C,C,C,A
56539,20072443,D,C,C,D,D,D,A,C,B,B,D,D,D,D,A,A,B,C,A,A,C,C,A,A
56540,20186780,D,B,B,B,D,D,A,B,A,D,D,C,A,C,B,A,A,A,C,A,A,A,D,A
56541,20186781,D,A,B,D,D,B,A,C,C,D,D,C,A,B,A,C,B,C,C,B,B,A,A,D
56542,20186783,D,B,B,D,A,D,A,C,B,D,A,C,A,D,D,B,C,C,C,B,C,A,D,B
56543,20041631,A,B,A,A,B,B,D,B,B,A,A,,,,,,,,,,,,,
56544,20186785,A,D,D,A,D,D,A,C,A,A,A,C,D,C,D,C,C,B,B,B,C,C,C,D
56545,20041634,D,C,D,A,D,D,A,C,B,C,D,A,D,D,D,A,D,B,A,A,D,B,B,D
56546,20186790,C,D,D,A,A,D,A,C,B,A,D,B,A,C,A,A,A,A,D,A,A,C,C,A
56547,20186791,B,C,A,D,A,D,A,B,B,D,D,A,D,C,B,A,B,B,A,C,D,C,C,A
56548,20186793,A,C,C,A,D,D,A,D,D,B,A,B,D,C,D,C,B,A,B,A,D,C,B,B
56549,20186796,A,C,C,A,D,B,B,C,C,A,C,D,D,B,A,D,A,B,A,A,B,A,A,D
56550,20186798,D,A,B,A,D,B,A,D,B,B,D,A,A,D,B,A,B,B,A,A,B,C,A,D
56551,19944574,C,C,C,A,D,C,A,B,C,D,C,C,A,A,A,D,B,A,B,D,B,C,B,C
56552,20379708,C,C,C,A,D,B,A,D,B,B,D,C,D,A,C,A,A,C,A,C,A,D,B,B
56553,20041660,D,C,C,A,C,D,A,D,B,C,C,A,A,A,A,B,B,A,,,,,,
56554,19944599,D,C,C,D,A,B,A,C,B,B,D,C,D,C,C,C,B,C,B,A,C,,,
56555,20172946,A,B,A,C,B,B,A,B,C,A,C,B,B,C,C,B,D,C,B,C,C,C,C,B
56556,20057957,C,C,B,A,A,B,D,B,B,C,A,A,A,B,D,D,B,B,A,B,A,C,C,B
56557,19944197,B,D,D,A,D,C,D,A,D,A,C,D,C,A,B,C,D,A,D,A,A,B,C,D
56558,10289742,C,C,B,D,D,B,B,B,B,B,B,A,A,C,B,A,B,C,D,B,A,C,C,B
56559,20236368,C,D,D,D,D,D,B,D,C,B,A,A,D,C,D,B,B,B,A,D,A,C,C,B
56560,20340714,D,A,B,D,A,C,A,C,C,D,B,D,C,A,C,B,C,D,C,C,C,A,C,C
56561,20259828,A,C,B,A,B,D,A,D,B,B,D,C,D,C,C,D,D,B,D,D,B,A,A,B
56562,19944241,C,B,A,C,B,C,D,C,C,B,A,C,D,B,A,D,A,B,C,D,A,C,C,A
56563,20340724,A,C,A,B,D,D,A,C,D,A,C,C,D,A,A,C,A,C,C,A,B,B,B,B
56564,20259560,C,B,C,D,D,D,B,B,D,D,A,C,B,D,B,A,D,A,B,B,B,B,C,B
56565,20340726,C,B,B,A,A,B,A,D,C,D,D,A,A,C,B,B,B,C,B,B,A,C,C,B
56566,20259835,D,B,C,A,D,A,A,C,B,B,D,A,A,A,D,B,C,B,A,C,A,A,C,A
56567,20340734,A,B,D,D,B,D,A,C,D,A,A,C,A,A,A,A,A,B,C,C,B,C,C,A
56568,20259836,D,B,C,A,B,C,C,C,C,B,C,C,D,C,C,B,C,D,C,D,D,D,A,C
56569,20334051,A,C,B,A,A,B,A,A,A,A,A,A,A,A,B,A,A,B,,,,A,B,
56570,20340738,A,B,D,B,D,D,C,C,C,C,A,B,D,D,A,B,D,B,D,D,B,C,A,B
56572,20218853,C,A,B,D,D,B,A,B,D,C,B,D,D,C,C,B,A,D,A,B,B,B,C,C
56573,20360817,A,D,A,A,B,A,A,C,D,B,C,C,D,A,D,C,A,C,A,A,B,A,A,D
56574,20360819,D,C,B,A,A,B,B,C,C,A,A,C,C,B,B,A,A,A,A,B,A,C,C,B
56575,20322803,C,A,D,B,B,A,B,A,B,D,A,C,A,B,D,D,C,B,A,D,D,A,A,A
56576,19905424,C,A,A,B,A,A,A,B,C,B,A,C,B,C,C,C,A,C,A,B,A,C,D,D
56577,20210482,D,C,B,A,A,D,B,B,C,A,B,A,B,B,B,C,B,C,C,B,C,B,C,B
56578,19905425,D,C,A,D,D,C,A,C,B,D,A,C,D,B,B,B,B,C,A,D,C,B,D,B
56579,19905426,D,C,B,A,D,B,A,B,B,B,D,A,D,C,B,A,B,B,A,B,A,C,C,B
56580,20101259,A,C,A,A,C,B,A,C,B,C,A,C,B,D,B,A,A,A,D,B,B,B,C,B
56581,19944164,D,C,A,A,D,A,A,B,A,D,D,D,D,A,D,A,A,B,A,D,D,D,D,D
56582,20101260,A,C,B,D,B,C,A,A,C,B,C,A,D,C,D,A,D,B,C,C,A,A,D,C
56583,19905433,A,A,C,D,D,A,C,D,B,D,A,A,A,A,A,A,C,B,A,D,A,A,D,A
56584,20229049,D,C,C,D,D,A,D,C,C,D,D,A,D,C,C,A,C,B,D,B,A,C,C,D
56585,20041601,C,B,C,C,B,C,C,C,C,C,C,C,D,B,A,C,D,C,C,D,D,C,C,C
56586,20141017,A,C,D,B,D,C,A,C,B,D,C,B,B,D,C,A,B,B,C,A,B,C,D,B
56587,20229062,B,B,C,B,D,D,C,A,C,C,B,B,C,A,B,B,B,A,C,C,C,B,D,C
56588,10288835,C,B,C,A,B,A,A,D,A,B,A,B,B,B,B,C,B,A,D,B,C,A,C,B
56589,20322893,D,C,B,D,D,D,D,B,B,A,B,C,C,A,A,C,A,D,C,D,A,C,A,D
56590,20101295,A,B,C,B,C,C,D,C,D,A,A,A,D,B,D,B,C,B,C,B,B,B,B,D
56591,20322916,D,B,D,D,D,D,A,D,D,C,D,D,A,D,A,A,D,A,D,D,D,A,D,A
56592,20107816,B,B,A,C,A,B,B,B,A,B,B,D,C,B,A,B,B,D,C,C,A,C,C,B
56593,20172927,D,C,B,A,D,B,A,D,B,B,D,A,D,C,B,A,B,B,A,B,D,C,C,B
56594,20101312,A,A,C,D,D,C,C,C,C,B,A,B,A,A,C,C,A,A,C,A,A,A,C,A
56595,20101314,C,C,D,A,C,D,B,C,B,D,A,B,A,C,D,A,A,C,C,D,A,A,C,B
56596,10288026,A,A,B,A,B,A,A,A,B,B,B,A,B,B,B,A,A,B,A,B,C,A,A,C
56597,20322962,D,B,B,A,B,A,D,D,A,B,A,D,D,D,D,A,A,A,D,A,B,D,C,B
56598,20101324,B,B,B,D,D,A,A,A,C,A,D,B,D,B,C,A,B,B,A,A,A,B,D,B
56599,20239658,D,D,A,C,D,D,A,C,C,D,D,C,A,C,D,C,A,C,C,A,D,B,D,A
56600,20102124,B,A,B,B,A,B,B,B,B,B,A,A,A,B,B,A,B,B,A,B,D,C,C,B
56601,20102251,A,A,C,B,A,D,B,D,D,D,A,A,D,A,A,A,D,A,C,D,B,D,D,D
56602,20340721,D,B,B,A,D,B,A,D,B,B,D,A,D,B,B,A,B,B,A,D,D,C,C,B
56603,20383294,D,A,B,D,D,B,A,D,B,B,D,B,D,C,B,A,B,B,D,B,D,C,C,B
56604,20383300,A,B,B,D,B,B,C,D,A,B,C,C,B,C,C,C,B,C,C,B,C,C,C,C
56605,20383316,C,B,D,A,D,B,C,A,A,B,B,C,A,A,C,B,A,C,C,D,A,D,B,D
56606,19891351,B,B,B,D,D,D,A,D,B,A,A,A,A,C,,A,B,,,,,,,
56607,20383337,D,C,B,A,D,B,A,D,B,B,D,A,D,C,B,A,B,B,A,B,D,C,C,B
56608,20218385,D,B,A,D,A,C,B,C,A,A,D,C,A,B,A,A,A,A,,B,B,A,,A
56609,20103438,C,C,C,B,C,D,B,D,A,B,C,B,C,C,A,B,B,A,C,B,C,D,D,B
56610,20383443,,,,,,,,,,,,,,,,,,,,,,,,
56611,20102993,A,C,D,B,A,B,A,C,C,A,A,A,D,B,A,C,C,C,D,B,C,B,D,B
56612,20383584,A,B,A,A,D,B,B,C,A,B,D,C,C,C,B,D,A,C,C,D,A,B,A,A
56613,20260502,D,C,B,A,A,B,A,D,B,B,D,B,D,C,B,A,B,B,A,B,D,C,C,B
56614,20172828,C,B,D,D,A,D,A,A,A,A,C,C,A,B,A,B,B,B,C,A,A,A,C,B
56615,20041558,B,D,B,D,A,C,C,A,B,C,D,B,D,A,C,D,C,B,B,D,B,C,A,D
56616,20197746,A,C,C,A,D,A,A,C,A,B,D,A,D,C,B,B,B,A,C,B,C,D,C,B
56617,20041564,C,B,C,C,C,C,B,D,D,B,D,D,D,B,C,B,D,C,D,C,C,C,A,B
56618,19727950,B,A,D,C,D,A,A,B,B,D,C,A,B,C,A,A,A,D,B,A,B,C,D,C
56619,20057969,B,B,C,D,D,C,A,B,C,A,A,A,D,B,B,D,C,B,A,D,C,A,A,B
56620,20041586,A,C,A,A,B,A,A,A,A,B,A,C,C,C,A,B,B,A,A,A,B,A,D,B
56621,20262739,C,B,A,A,B,D,B,B,B,A,A,B,B,B,B,A,B,C,C,B,C,D,D,C
56622,20172869,A,B,A,D,D,C,A,D,B,D,B,A,A,A,B,B,A,A,B,C,A,D,C,C
56623,6108327,D,B,B,B,D,B,D,B,B,B,D,D,D,B,B,B,B,B,A,B,A,B,C,D
56624,20041621,D,D,C,C,D,D,A,B,B,B,D,B,,,A,C,,A,,,,,,
56625,20172891,D,C,B,A,D,B,A,B,B,A,D,A,D,A,C,A,A,B,D,A,D,A,D,A
56626,20172896,B,A,A,A,B,B,A,D,B,B,A,A,D,A,D,A,B,B,B,C,A,B,A,B
56627,19944453,B,B,C,B,A,A,A,C,B,B,B,C,A,B,A,A,A,C,A,A,A,A,A,B
56628,20172906,C,B,D,A,D,B,A,C,B,B,D,D,A,C,B,D,D,B,D,D,D,B,C,D
56629,19727956,C,B,B,D,D,B,A,B,B,D,D,A,A,B,B,A,B,B,A,B,B,C,C,B
56630,19944476,C,B,B,A,D,C,A,D,A,D,A,C,D,A,B,A,B,B,A,C,D,C,C,B
56631,20172913,B,B,C,A,D,D,A,D,B,A,D,D,D,A,C,C,B,B,A,A,D,C,D,A
56632,20172928,D,C,D,,C,,,,,,,,,,,,,,,,,,,
56633,20322815,C,B,A,D,D,B,B,B,B,D,D,C,A,C,B,D,B,B,C,A,C,B,C,B
56634,20172883,D,C,B,A,D,B,A,D,B,B,D,A,D,C,B,A,B,B,D,B,D,C,C,B
56635,7091409,A,A,B,A,B,A,B,A,A,B,B,B,A,B,B,A,B,A,A,A,A,B,A,B
56636,20172932,B,A,A,B,A,C,A,B,C,A,D,C,A,A,D,D,B,C,D,A,C,A,A,A
56637,20172940,A,B,B,C,D,B,D,D,B,B,A,A,D,C,C,A,A,C,C,A,D,A,C,D
56638,20058532,C,D,A,D,D,D,A,D,B,D,D,C,A,B,D,D,D,A,A,C,D,D,A,A
56639,20101267,D,C,B,A,D,D,A,C,B,B,D,D,D,C,B,B,B,A,A,B,D,C,C,B
56640,20186774,D,C,B,A,D,D,A,C,B,B,D,D,D,C,B,B,B,A,A,B,D,C,C,B
56641,20186777,D,C,B,A,D,D,A,C,B,B,D,D,D,C,B,B,B,A,A,B,D,C,C,B
56642,19944293,D,C,B,A,D,D,A,C,B,B,D,D,D,C,B,B,B,A,A,B,D,C,C,B
56643,20360790,D,C,B,A,D,D,A,C,B,B,D,D,D,B,B,A,A,D,A,B,D,C,C,B
56644,20101287,B,D,A,D,C,D,B,D,C,A,B,D,B,B,B,A,C,D,B,B,A,C,C,D
56645,20101286,C,D,D,B,D,A,D,A,B,B,D,C,B,A,C,D,B,B,B,D,B,A,C,C
56646,20197757,C,B,B,A,A,A,A,B,B,D,D,A,A,C,B,B,B,B,A,B,A,C,C,A
56647,20101309,D,C,B,A,D,D,A,C,B,B,D,D,D,C,B,B,B,A,A,B,D,C,C,B
56648,10288421,C,C,C,A,D,B,D,A,B,B,D,B,D,A,D,A,B,B,C,A,D,C,C,C
56650,10289337,D,D,B,A,D,B,A,B,A,B,D,B,A,D,D,C,B,A,A,B,A,C,D,C
56651,10288324,D,A,A,A,C,D,A,D,B,A,A,C,D,A,C,A,B,C,A,C,A,A,D,A
56652,10289278,C,C,B,B,D,B,B,A,B,B,D,B,D,C,D,C,B,B,A,B,C,D,A,C
56653,10289033,C,A,C,A,D,D,B,A,D,B,A,D,B,D,B,A,D,C,C,B,A,B,A,C
56654,10288325,C,B,B,A,A,D,C,C,B,D,D,D,D,C,C,A,A,C,B,B,A,A,C,C
56655,20373821,C,C,A,D,D,D,D,D,B,B,A,C,D,D,A,B,C,C,C,C,D,A,D,D
56656,10289280,D,C,B,A,A,A,A,D,B,B,D,A,D,D,A,C,B,A,A,B,C,B,B,A
56659,10289272,C,C,B,C,D,C,C,A,D,B,D,B,D,B,D,A,B,B,B,D,A,B,D,A
56660,10288999,C,A,B,A,B,B,B,D,C,B,C,B,A,A,B,C,D,C,C,D,C,C,C,D
56661,10290077,D,A,B,D,D,B,A,D,C,B,C,A,D,A,D,A,B,A,D,B,C,C,C,B
56663,10288337,D,C,B,B,D,B,A,B,B,A,D,B,D,C,B,D,D,B,B,C,C,B,A,C
56665,10289377,A,C,B,B,D,B,A,A,D,D,C,B,B,A,D,B,A,B,C,C,D,C,C,B
56666,10289374,C,A,A,A,B,B,A,A,C,A,B,C,C,B,A,B,C,A,B,C,B,B,C,B
56667,10289331,D,C,B,A,D,B,A,A,B,B,D,B,D,B,D,,B,B,,,,,,
56668,10289370,C,C,B,A,B,B,A,A,B,B,D,B,D,C,D,B,B,B,D,B,C,C,D,C
56669,4838656,C,C,B,A,D,B,D,A,B,D,D,C,B,C,A,A,B,B,A,C,A,B,C,B
56670,10206537,D,B,B,A,D,B,A,A,B,B,D,A,D,D,D,A,B,B,D,D,D,C,C,B
56671,10289038,A,A,A,C,C,B,B,A,C,C,D,A,A,D,A,A,C,B,C,D,B,A,C,C
56673,10289339,A,A,A,D,D,B,A,C,C,B,D,D,D,B,D,A,A,A,B,D,B,C,D,D
56674,10290048,C,C,B,A,A,B,A,D,B,A,A,A,B,A,B,A,B,B,A,B,D,C,C,B
56675,20402667,D,C,B,A,D,B,A,B,B,B,D,A,D,C,D,C,B,B,A,B,D,C,C,C
56676,20260500,A,C,B,A,D,B,A,A,B,B,D,B,D,D,D,A,B,B,C,C,D,C,C,B
56677,10290044,D,C,B,B,D,B,A,A,B,D,D,B,D,C,D,A,B,B,C,A,C,B,B,A
56678,10290041,C,C,A,D,A,B,A,D,C,B,D,A,D,C,B,A,B,D,A,B,A,C,C,B
56679,10288332,A,C,B,A,B,A,A,B,C,B,A,D,A,B,C,C,B,A,D,B,B,B,C,B
56680,10288924,A,A,B,B,B,B,B,A,D,A,D,B,A,C,D,B,B,B,B,C,A,D,A,B
56681,3221647,D,B,B,A,D,B,A,B,B,A,D,A,D,B,B,A,B,B,D,B,D,C,C,B
56682,20127452,D,C,A,A,A,B,A,A,B,B,D,A,A,D,B,A,B,B,A,B,D,C,C,A
56683,10288222,D,C,B,A,D,B,A,D,B,B,D,A,D,C,B,A,B,B,A,B,D,C,C,B
56684,20210490,C,C,A,A,D,B,A,A,B,A,B,A,D,B,B,A,B,D,A,C,A,B,C,A
56685,20126524,D,B,C,C,C,C,B,B,D,A,C,B,D,A,C,C,C,C,C,A,C,C,A,B
56686,3196810,D,D,D,A,C,D,A,B,D,A,D,D,B,A,B,C,B,D,A,D,C,B,A,B
56687,20126525,D,C,A,A,D,B,A,D,B,B,D,A,D,D,B,A,B,B,A,B,D,C,C,C
56688,20126527,D,C,B,A,D,B,B,C,B,A,B,B,D,A,B,B,A,B,A,B,D,C,C,B
56689,20127464,D,A,A,B,A,C,B,A,D,B,A,A,B,A,B,D,B,A,C,C,A,B,D,A
56690,10288221,D,C,B,D,D,B,A,D,B,D,D,A,D,C,B,A,B,B,A,D,D,B,C,B
56691,20127465,D,D,B,A,D,D,A,B,D,A,D,D,C,A,B,A,B,D,D,A,A,C,D,B
56693,20260496,D,C,B,A,D,D,D,D,D,A,A,C,A,B,B,B,D,B,D,A,D,D,D,A
56694,10288226,C,A,B,A,D,B,A,D,D,D,B,A,D,C,B,A,B,B,A,B,D,C,C,B
56695,20210495,B,C,B,B,C,B,A,D,B,C,D,A,D,C,B,A,B,B,A,B,D,C,C,B
56696,20117681,D,C,B,A,D,B,A,A,A,D,D,A,D,C,B,B,B,C,C,A,C,A,B,B
56697,20057962,D,D,B,D,A,B,A,D,B,B,A,A,D,C,B,A,B,B,D,A,D,C,B,C
56699,5103445,C,D,B,D,D,B,D,A,B,B,D,B,D,B,B,D,B,B,D,B,D,C,C,D
56700,20267449,B,C,B,B,D,D,A,D,C,A,C,C,D,B,D,A,B,B,A,A,C,A,A,A
56702,10288105,D,D,B,D,B,B,A,D,A,B,D,D,B,A,A,B,C,A,D,C,C,C,C,B
56703,20267459,D,B,B,D,A,B,B,D,B,B,D,A,A,B,B,B,B,B,D,B,D,C,C,A
56705,10288106,D,A,A,D,A,B,A,D,D,D,D,C,D,C,B,B,B,B,C,B,D,C,C,A
56706,20267462,D,D,A,A,D,D,A,D,B,B,D,C,D,C,D,B,A,A,C,B,D,C,A,B
56707,10288626,D,C,C,A,B,B,A,C,A,D,A,D,D,D,B,A,B,B,A,B,C,C,C,B
56708,20057995,D,C,B,A,D,B,A,C,B,D,D,B,D,C,D,A,B,B,A,B,D,C,C,B
56709,20057996,C,C,B,D,A,B,C,B,A,A,D,C,A,D,A,B,A,C,C,C,C,A,D,A
56710,20267474,D,C,B,C,B,D,A,C,C,A,A,C,D,C,B,A,C,B,A,B,A,A,A,A
56711,19944496,D,C,B,C,D,B,A,C,B,C,A,C,B,C,D,A,D,C,D,C,A,C,C,A
56712,19944509,D,C,B,A,D,B,A,D,B,B,D,A,D,C,B,A,B,B,A,B,D,C,C,B
56713,20267478,D,C,C,A,D,B,A,B,B,D,D,A,D,D,B,A,B,B,A,B,A,C,C,C
56714,10289241,D,A,C,A,A,D,A,C,A,B,B,C,C,C,B,C,C,A,A,C,B,C,A,D
56715,20267488,D,B,B,A,D,A,D,D,B,B,D,A,D,C,D,A,B,B,A,B,A,C,C,B
56716,20267492,B,A,B,D,B,A,B,D,C,B,A,C,A,A,A,A,A,C,C,D,D,C,C,A
56717,20260476,D,A,B,D,D,B,A,D,A,C,D,A,D,C,D,D,A,B,B,C,B,A,C,C
56718,20117685,C,C,D,D,A,C,B,C,B,D,C,D,D,A,D,D,C,D,A,D,B,A,B,C
56719,3715272,C,C,B,D,D,C,A,A,B,C,C,A,A,A,D,A,B,B,A,B,D,C,C,B
56720,20254726,C,B,B,A,B,D,C,C,B,C,C,B,B,B,B,A,C,A,C,B,B,C,B,B
56721,19944209,A,B,C,B,A,D,A,C,B,A,D,A,,,,,,,,,,,,
56722,20260479,A,C,A,A,C,A,C,C,A,A,A,C,C,A,A,C,C,A,C,C,A,A,C,A
56723,6375740,A,B,D,D,D,D,A,B,A,D,A,B,D,A,B,C,B,D,C,B,A,C,C,B
56724,20172863,D,C,B,A,B,B,C,D,A,A,A,B,D,A,A,A,A,A,C,A,D,A,C,A
56725,20254728,C,A,D,A,B,D,C,D,C,A,D,A,C,A,A,D,B,D,A,C,A,B,D,D
56726,19944335,D,C,A,A,A,B,A,D,B,B,D,A,D,B,B,A,B,C,A,B,A,C,C,B
56727,20389072,D,A,B,A,D,B,A,B,C,B,A,B,C,C,C,B,A,D,A,C,C,B,C,C
56728,19944375,B,D,B,A,A,B,B,B,B,B,D,C,A,B,D,C,B,B,A,B,D,C,C,B
56729,20267471,A,B,C,C,B,D,A,C,A,D,D,C,D,B,B,A,C,C,A,B,B,B,A,B
56730,20360805,C,C,B,A,D,B,A,D,B,A,D,A,D,C,B,A,B,B,C,B,C,C,C,B
56731,20267473,C,B,D,C,D,C,C,A,C,A,B,C,A,A,A,A,A,A,A,C,A,C,C,C
56732,20260493,D,C,B,D,D,D,B,A,B,A,D,A,A,D,B,B,B,C,A,D,A,A,C,A
56733,20058023,D,C,B,A,A,D,A,D,C,B,B,A,D,C,D,A,B,C,D,B,A,A,C,A
56734,20322965,C,A,D,D,D,B,A,D,A,A,A,A,A,A,D,A,B,B,D,B,A,B,C,A
56735,20242535,A,B,A,A,C,B,D,B,A,B,D,A,A,B,B,A,C,A,C,C,C,C,A,B
56736,5103410,B,B,A,A,B,C,B,D,C,A,B,A,B,B,D,A,D,A,C,B,B,C,A,C
56737,20267451,A,A,C,B,A,C,A,C,A,C,C,C,D,B,A,A,A,B,C,D,A,C,C,C
56738,5103460,D,B,B,B,B,A,,,B,,A,A,,,,,,,,,,,,
56740,20267455,A,A,B,B,D,C,A,D,C,D,A,B,A,B,C,A,C,A,A,A,A,C,C,C
56741,20389067,B,C,C,A,A,B,B,B,C,A,D,A,C,A,A,B,D,A,A,B,B,D,C,D
56742,19944203,D,B,B,C,B,B,B,B,B,C,D,A,A,C,D,D,B,B,D,B,A,C,C,A
56743,1783791,C,C,B,B,D,C,A,B,B,A,B,A,B,C,C,C,A,C,C,C,C,C,C,C
56744,10289536,A,B,A,A,C,C,B,B,A,B,A,C,D,A,D,B,B,A,C,C,C,B,B,D
56745,20101283,D,C,B,C,D,D,B,A,B,B,D,A,C,B,D,D,A,B,C,A,B,C,C,D
56746,19944369,C,C,C,B,B,A,C,C,B,A,D,C,D,A,C,C,A,D,C,C,D,A,D,D
56747,20260487,B,C,A,A,B,B,C,B,C,B,C,B,D,C,C,A,C,D,C,B,C,A,A,B
56748,20254732,B,C,B,B,A,B,A,C,B,D,A,D,D,B,C,D,C,B,C,A,B,B,B,B
56749,19727728,A,B,C,A,A,D,A,C,C,B,C,C,C,B,C,D,B,B,C,B,C,C,C,C
56750,10288216,C,B,D,C,D,C,B,B,A,A,A,C,D,A,D,A,A,D,C,C,D,C,C,A
56751,20101254,D,B,A,A,B,A,A,D,C,C,A,C,D,B,C,D,C,B,D,A,C,C,D,D
56752,20218366,A,C,B,B,B,A,A,A,B,A,D,C,D,C,B,A,D,C,B,C,D,C,C,D
56753,20101294,D,A,A,A,D,B,A,D,B,D,D,A,D,D,B,A,B,D,A,A,D,C,C,A
56754,3196779,C,D,A,A,D,C,B,D,C,B,A,A,D,D,C,B,B,B,C,B,D,C,C,B
56755,19942755,B,D,B,C,D,B,A,D,B,A,D,A,D,D,D,A,B,D,A,B,D,C,C,B
56756,20130966,B,A,B,C,D,B,A,D,B,A,D,A,D,D,D,A,B,D,A,B,D,C,C,B
56757,20041109,B,A,B,C,D,B,A,B,A,A,D,A,D,D,D,A,B,D,B,B,D,C,C,B
56758,20197580,B,B,B,C,D,B,A,D,B,A,D,A,D,B,B,A,B,D,A,B,D,C,C,B
56759,19942812,B,B,B,C,D,B,,,,A,D,,,,,,,,,,,,,
56760,10261192,D,A,B,A,D,D,A,D,B,B,D,A,D,C,B,A,B,B,D,D,D,C,C,B
56761,20197582,D,B,B,A,A,A,A,B,B,B,D,A,D,C,C,A,B,B,A,C,D,C,B,B
56762,20041124,D,D,B,A,D,B,A,D,B,B,D,A,D,A,B,A,B,B,A,D,C,C,C,B
56763,20041125,D,C,B,D,A,B,A,D,B,B,D,B,D,C,B,A,B,B,A,C,D,C,C,B
56764,20197585,C,A,B,A,A,D,A,B,B,B,D,C,A,C,D,A,A,A,C,C,D,C,C,B
56765,20188520,A,B,D,A,B,A,D,D,A,D,A,A,D,A,B,A,C,A,C,B,A,B,D,A
56766,20024595,A,B,B,A,B,C,C,A,C,B,D,C,C,B,B,B,C,A,D,D,D,C,A,C
